input_buildings_electricity_demand,225.0902231,"Klimaatmonitor (2016), inclusief verbruik achter de meter. Wij rekenen het verbruik van ICT, treinen en elektrisch wegverkeer niet bij de dienstensector maar bij respectievelijk industrie en transport. URL: https://klimaatmonitor.databank.nl/Jive?workspace_guid=7d85d44f-1169-4d6e-bec3-b0307f9296f5"
buildings_final_demand_network_gas_demand,371.53935,Klimaatmonitor (2016). URL: https://klimaatmonitor.databank.nl/Jive?workspace_guid=7d85d44f-1169-4d6e-bec3-b0307f9296f5
input_buildings_final_demand_steam_hot_water_demand,2.0,Klimaatmonitor (2016). URL: https://klimaatmonitor.databank.nl/Jive?workspace_guid=7d85d44f-1169-4d6e-bec3-b0307f9296f5
buildings_final_demand_wood_pellets_demand,0.0,Klimaatmonitor (2016). URL: https://klimaatmonitor.databank.nl/Jive?workspace_guid=7d85d44f-1169-4d6e-bec3-b0307f9296f5
buildings_final_demand_coal_demand,0.0,Geen data beschikbaar
input_buildings_final_demand_crude_oil_demand,0.0,Geen data beschikbaar
buildings_final_demand_solar_thermal_demand,0.0,Schatting Quintel op basis van landelijke data
input_percentage_of_lt_steam_hot_water_buildings_final_demand_steam_hot_water,0.0,No data available. Fallback value set to 0.0 to ensure share totals sum to 1.
input_percentage_of_mt_steam_hot_water_buildings_final_demand_steam_hot_water,0.0,No data available. Fallback value set to 0.0 to ensure share totals sum to 1.
input_percentage_of_ht_steam_hot_water_buildings_final_demand_steam_hot_water,1.0,No data available. Fallback value set to 1.0 to ensure share totals sum to 1.
input_percentage_of_diesel_buildings_final_demand_crude_oil,0.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_percentage_of_biodiesel_buildings_final_demand_crude_oil,0.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_percentage_of_kerosene_buildings_final_demand_crude_oil,0.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_percentage_of_bio_kerosene_buildings_final_demand_crude_oil,0.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_percentage_of_lpg_buildings_final_demand_crude_oil,0.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_percentage_of_bio_oil_buildings_final_demand_crude_oil,0.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_percentage_of_crude_oil_buildings_final_demand_crude_oil,1.0,Geen data beschikbaar. Nieuwe sliders in het ETM (augustus 2021).
input_buildings_solar_pv_demand,15.51,Klimaatmonitor (2016). URL: https://klimaatmonitor.databank.nl/Jive?workspace_guid=7d85d44f-1169-4d6e-bec3-b0307f9296f5
energy_greengas_gasification_dry_biomass_energy_distribution_greengas_child_share,0.0,Gemiddelde Nederlandse productiemix voor groengas
energy_greengas_gasification_wet_biomass_energy_distribution_greengas_child_share,0.0,Gemiddelde Nederlandse productiemix voor groengas
energy_greengas_upgrade_biogas_energy_distribution_greengas_child_share,1.0,Gemiddelde Nederlandse productiemix voor groengas
energy_distribution_biogenic_waste_energy_distribution_waste_mix_child_share,0.58,Data gebaseerd op landelijk gemiddelde.
energy_distribution_non_biogenic_waste_energy_distribution_waste_mix_child_share,0.42,Data gebaseerd op landelijk gemiddelde.
energy_production_dry_biomass_max_demand,139.1288281,Productie en potenties voor biogrondstoffen zijn ingeschat op basis van onderzoek van TNO. Hierin is de totale productie en potentie voor Nederland onderverdeeld naar gemeentes en provincies op basis van verschillende verdeelsleutels. Zie https://github.com/quintel/documentation/blob/master/general/biomass.md voor meer informatie.
energy_production_wet_biomass_max_demand,132.7249366,Productie en potenties voor biogrondstoffen zijn ingeschat op basis van onderzoek van TNO. Hierin is de totale productie en potentie voor Nederland onderverdeeld naar gemeentes en provincies op basis van verschillende verdeelsleutels. Zie https://github.com/quintel/documentation/blob/master/general/biomass.md voor meer informatie.
energy_production_oily_biomass_max_demand,28.92545916,Productie en potenties voor biogrondstoffen zijn ingeschat op basis van onderzoek van TNO. Hierin is de totale productie en potentie voor Nederland onderverdeeld naar gemeentes en provincies op basis van verschillende verdeelsleutels. Zie https://github.com/quintel/documentation/blob/master/general/biomass.md voor meer informatie.
input_energy_power_supercritical_coal_electricity_output_conversion,36.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_ultra_supercritical_coal_electricity_output_conversion,46.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_ultra_supercritical_ccs_coal_electricity_output_conversion,36.1,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_ultra_supercritical_cofiring_coal_electricity_output_conversion,42.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_combined_cycle_coal_electricity_output_conversion,45.3,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
